10926.38,-0.000306503,,,,,,,,,,,,,,,
11010.78,0.007724425,,,,,,,,,,,,,,,
11048.49,0.003424825,,,,,,,,,,,,,,,
11002.85,-0.004130881,,,,,,,,,,,,,,,
11082.92,0.007277205,,,,,,,,,,,,,,,
11050.52,-0.002923417,,,,,,,,,,,,,,,
11006.68,-0.003967234,,,,,,,,,,,,,,,
11049.05,0.00384948,,,,,,,,,,,,,,,
11006.61,-0.003841054,,,,,,,,,,,,,,,
11011.43,0.000437919,,,,,,,,,,,,,,,
11004.43,-0.000635703,,,,,,,,,,,,,,,
11081.67,0.007018991,,,,,,,,,,,,,,,
11157.6,0.006851855,,,,,,,,,,,,,,,
11166.75,0.000820069,,,,,,,,,,,,,,,
11182.87,0.001443571,,,,,,,,,,,,,,,
11247.13,0.005746289,,,,,,,,,,,,,,,
11354.67,0.00956155,,,,,,,,,,,,,,,
11326.21,-0.002506458,,,,,,,,,,,,,,,
11215.75,-0.0097526,,,,,,,,,,,,,,,
11218.11,0.000210418,,,,,,,,,,,,,,,
11226.45,0.000743441,,,,,,,,,,,,,,,
11256.81,0.002704328,,,,,,,,,,,,,,,
11307.36,0.004490615,,,,,,,,,,,,,,,
11235,-0.006399372,,,,,,,,,,,,,,,
11191.14,-0.003903872,,,,,,,,,,,,,,,
11255.06,0.005711661,,,,,,,,,,,,,,,
11200.32,-0.00486359,,,,,,,,,,,,,,,
11145.11,-0.004929323,,,,,,,,,,,,,,,
11139.2,-0.000530277,,,,,,,,,,,,,,,
11193.89,0.004909688,,,,,,,,,,,,,,,
11156.04,-0.003381309,,,,,,,,,,,,,,,
11284.74,0.011536352,,,,,,,,,,,,,,,
11166.06,-0.010516857,,,,,,,,,,,,,,,
11179.81,0.00123141,,,,,,,,,,,,,,,
11055.69,-0.011102156,,,,,,,,,,,,,,,
11157.34,0.009194361,,,,,,,,,,,,,,,
11053.66,-0.009292537,,,,,,,,,,,,,,,
10997,-0.005125904,,,,,,,,,,,,,,,
10900.26,-0.008796945,,,,,,,,,,,,,,,
10848,-0.004794381,,,,,,,,,,,,,,,
10848.75,6.91372E-05,,,,,,,,,,,,,,,
10946.76,0.009034221,,,,,,,,,,,,,,,
11001.37,0.004988691,,,,,,,,,,,,,,,
10994.93,-0.000585382,,,,,,,,,,,,,,,
11001.06,0.00055753,,,,,,,,,,,,,,,
10947.16,-0.004899528,,,,,,,,,,,,,,,
10955.35,0.000748139,,,,,,,,,,,,,,,
11027.59,0.006594039,,,,,,,,,,,,,,,
11087.08,0.005394651,,,,,,,,,,,,,,,
11213.73,0.011423206,,,,,,,,,,,,,,,
11207.62,-0.000544868,,,,,,,,,,,,,,,
11296.5,0.007930319,,,,,,,,,,,,,,,
11323.61,0.002399858,,,,,,,,,,,,,,,
11260.22,-0.005598038,,,,,,,,,,,,,,,
11200.1,-0.00533915,,,,,,,,,,,,,,,
11185.95,-0.001263382,,,,,,,,,,,,,,,
11155.12,-0.002756136,,,,,,,,,,,,,,,
11185.03,0.00268128,,,,,,,,,,,,,,,
11155.55,-0.002635666,,,,,,,,,,,,,,,
11252.33,0.008675502,,,,,,,,,,,,,,,
11223.39,-0.002571912,,,,,,,,,,,,,,,
11172.72,-0.004514679,,,,,,,,,,,,,,,
11288.98,0.010405702,,,,,,,,,,,,,,,
10972.27,-0.028054793,,,,,,,,,,,,,,,
10837.71,-0.012263643,,,,,,,,,,,,,,,
10993.34,0.014360045,,,,,,,,,,,,,,,
11138.64,0.013217093,,,,,,,,,,,,,,,
11287.68,0.013380449,,,,,,,,,,,,,,,
11293.35,0.000502318,,,,,,,,,,,,,,,
11264.71,-0.002536006,,,,,,,,,,,,,,,
11286.74,0.001955665,,,,,,,,,,,,,,,
11276.53,-0.000904601,,,,,,,,,,,,,,,
11391.39,0.010185757,,,,,,,,,,,,,,,
11428.66,0.003271769,,,,,,,,,,,,,,,
11473.48,0.00392172,,,,,,,,,,,,,,,
11504.76,0.002726287,,,,,,,,,,,,,,,
11546.71,0.003646317,,,,,,,,,,,,,,,
11561.87,0.001312928,,,,,,,,,,,,,,,
11551.58,-0.000889994,,,,,,,,,,,,,,,
11682.56,0.011338709,,,,,,,,,,,,,,,
11683.6,8.90216E-05,,,,,,,,,,,,,,,
11701.06,0.001494402,,,,,,,,,,,,,,,
11729.18,0.002403201,,,,,,,,,,,,,,,
11655.82,-0.006254487,,,,,,,,,,,,,,,
11632.6,-0.001992138,,,,,,,,,,,,,,,
11577.4,-0.004745285,,,,,,,,,,,,,,,
11540.69,-0.003170833,,,,,,,,,,,,,,,
11524.15,-0.00143319,,,,,,,,,,,,,,,
11508.87,-0.001325911,,,,,,,,,,,,,,,
11458.55,-0.00437228,,,,,,,,,,,,,,,
11455.9,-0.000231268,,,,,,,,,,,,,,,
11460.02,0.00035964,,,,,,,,,,,,,,,
11519.43,0.00518411,,,,,,,,,,,,,,,
11499.13,-0.00176224,,,,,,,,,,,,,,,
11483.56,-0.001354015,,,,,,,,,,,,,,,
11490.59,0.000612179,,,,,,,,,,,,,,,
11544.85,0.004722125,,,,,,,,,,,,,,,
11536.09,-0.00075878,,,,,,,,,,,,,,,
11527.36,-0.000756756,,,,,,,,,,,,,,,
11456.7,-0.006129764,,,,,,,,,,,,,,,
11472.37,0.001367759,,,,,,,,,,,,,,,
11447.95,-0.002128592,,,,,,,,,,,,,,,
11383.56,-0.005624588,,,,,,,,,,,,,,,
11369.33,-0.001250048,,,,,,,,,,,,,,,
11374.86,0.000486396,,,,,,,,,,,,,,,
11302.57,-0.006355243,,,,,,,,,,,,,,,
11271.1,-0.002784323,,,,,,,,,,,,,,,
11232.77,-0.003400733,,,,,,,,,,,,,,,
11304.35,0.006372426,,,,,,,,,,,,,,,
11251.56,-0.004669884,,,,,,,,,,,,,,,
11222.87,-0.002549869,,,,,,,,,,,,,,,
11200.42,-0.00200038,,,,,,,,,,,,,,,
11249.4,0.00437305,,,,,,,,,,,,,,,
11306.37,0.00506427,,,,,,,,,,,,,,,
11317.12,0.000950791,,,,,,,,,,,,,,,
11300.62,-0.001457968,,,,,,,,,,,,,,,
11076.57,-0.019826346,,,,,,,,,,,,,,,
11214.24,0.012428938,,,,,,,,,,,,,,,
11055.79,-0.014129357,,,,,,,,,,,,,,,
11070.42,0.001323289,,,,,,,,,,,,,,,
11167.02,0.008725956,,,,,,,,,,,,,,,
11149.86,-0.001536668,,,,,,,,,,,,,,,
11129.21,-0.001852041,,,,,,,,,,,,,,,
11161.81,0.002929229,,,,,,,,,,,,,,,
11294.6,0.011896816,,,,,,,,,,,,,,,
11351.45,0.005033379,,,,,,,,,,,,,,,
11292.82,-0.005164979,,,,,,,,,,,,,,,
11217.5,-0.006669725,,,,,,,,,,,,,,,
11302.29,0.007558725,,,,,,,,,,,,,,,
11347.31,0.003983264,,,,,,,,,,,,,,,
11267.48,-0.007035148,,,,,,,,,,,,,,,
11363,0.008477495,,,,,,,,,,,,,,,
11335.81,-0.002392854,,,,,,,,,,,,,,,
11279.19,-0.004994791,,,,,,,,,,,,,,,
11344.74,0.005811588,,,,,,,,,,,,,,,
11328.87,-0.001398886,,,,,,,,,,,,,,,
11303.42,-0.002246473,,,,,,,,,,,,,,,
11369.72,0.005865481,,,,,,,,,,,,,,,
11218.21,-0.013325746,,,,,,,,,,,,,,,
11254.77,0.003258987,,,,,,,,,,,,,,,
11253.69,-9.59593E-05,,,,,,,,,,,,,,,
11225.36,-0.002517397,,,,,,,,,,,,,,,
11201.74,-0.002104164,,,,,,,,,,,,,,,
11227.45,0.002295179,,,,,,,,,,,,,,,
11249.23,0.001939888,,,,,,,,,,,,,,,
11209.26,-0.003553132,,,,,,,,,,,,,,,
11256.41,0.004206344,,,,,,,,,,,,,,,
11267.32,0.000969226,,,,,,,,,,,,,,,
11226.7,-0.003605116,,,,,,,,,,,,,,,
11242.2,0.001380637,,,,,,,,,,,,,,,
11212.4,-0.002650727,,,,,,,,,,,,,,,
11214.51,0.000188185,,,,,,,,,,,,,,,
11243.11,0.002550267,,,,,,,,,,,,,,,
11166.69,-0.006797052,,,,,,,,,,,,,,,
11110.19,-0.005059691,,,,,,,,,,,,,,,
11081.84,-0.002551712,,,,,,,,,,,,,,,
11077.25,-0.000414191,,,,,,,,,,,,,,,
11287.68,0.018996592,,,,,,,,,,,,,,,
11361.05,0.006500007,,,,,,,,,,,,,,,
11596.53,0.020726957,,,,,,,,,,,,,,,
11658.58,0.005350739,,,,,,,,,,,,,,,
11630.14,-0.002439405,,,,,,,,,,,,,,,
11759.3,0.011105627,,,,,,,,,,,,,,,
11765.31,0.000511085,,,,,,,,,,,,,,,
11740.72,-0.002090043,,,,,,,,,,,,,,,
11723.5,-0.00146669,,,,,,,,,,,,,,,
11686.15,-0.003185909,,,,,,,,,,,,,,,
11711.54,0.002172657,,,,,,,,,,,,,,,
11718.54,0.000597701,,,,,,,,,,,,,,,
11802.63,0.007175809,,,,,,,,,,,,,,,
11836.08,0.002834114,,,,,,,,,,,,,,,
11811.76,-0.002054734,,,,,,,,,,,,,,,
11814.56,0.000237052,,,,,,,,,,,,,,,
11770.06,-0.003766539,,,,,,,,,,,,,,,
11801.68,0.002686477,,,,,,,,,,,,,,,
11788.12,-0.001148989,,,,,,,,,,,,,,,
11773.41,-0.001247866,,,,,,,,,,,,,,,
11787.05,0.001158543,,,,,,,,,,,,,,,
11898.8,0.009480744,,,,,,,,,,,,,,,
11881.6,-0.001445524,,,,,,,,,,,,,,,
11958.14,0.006441893,,,,,,,,,,,,,,,
12024.06,0.005512563,,,,,,,,,,,,,,,
12085.96,0.005148012,,,,,,,,,,,,,,,
11978.85,-0.008862349,,,,,,,,,,,,,,,
12015.52,0.003061229,,,,,,,,,,,,,,,
12034.76,0.001601262,,,,,,,,,,,,,,,
12029.8,-0.00041214,,,,,,,,,,,,,,,
12067.08,0.003098971,,,,,,,,,,,,,,,
12046.76,-0.00168392,,,,,,,,,,,,,,,
12068.81,0.001830368,,,,,,,,,,,,,,,
12091.19,0.001854367,,,,,,,,,,,,,,,
12088.93,-0.000186913,,,,,,,,,,,,,,,
11999.38,-0.007407603,,,,,,,,,,,,,,,
12010.96,0.00096505,,,,,,,,,,,,,,,
11948.47,-0.005202748,,,,,,,,,,,,,,,
11986.14,0.003152705,,,,,,,,,,,,,,,
11985.04,-9.17727E-05,,,,,,,,,,,,,,,
12013.51,0.002375461,,,,,,,,,,,,,,,
12038.28,0.002061845,,,,,,,,,,,,,,,
11991.23,-0.003908366,,,,,,,,,,,,,,,
12009.15,0.001494426,,,,,,,,,,,,,,,
12019.12,0.0008302,,,,,,,,,,,,,,,
12020.61,0.000123969,,,,,,,,,,,,,,,
12010.65,-0.000828577,,,,,,,,,,,,,,,
12009.3,-0.0001124,,,,,,,,,,,,,,,
11976.45,-0.00273538,,,,,,,,,,,,,,,
11966.27,-0.000850001,,,,,,,,,,,,,,,
12003.15,0.003081996,,,,,,,,,,,,,,,
11970.84,-0.002691793,,,,,,,,,,,,,,,
12013.91,0.00359791,,,,,,,,,,,,,,,
12158.41,0.012027725,,,,,,,,,,,,,,,
12141.02,-0.001430286,,,,,,,,,,,,,,,
12223.74,0.006813266,,,,,,,,,,,,,,,
12140.87,-0.006779431,,,,,,,,,,,,,,,
12094.23,-0.00384157,,,,,,,,,,,,,,,
12074.67,-0.0016173,,,,,,,,,,,,,,,
12038.08,-0.003030311,,,,,,,,,,,,,,,
12085.13,0.003908431,,,,,,,,,,,,,,,
12073.85,-0.000933378,,,,,,,,,,,,,,,
12114.52,0.003368437,,,,,,,,,,,,,,,
12082.22,-0.002666222,,,,,,,,,,,,,,,
12106.87,0.002040188,,,,,,,,,,,,,,,
12220.74,0.009405404,,,,,,,,,,,,,,,
12311.43,0.007420991,,,,,,,,,,,,,,,
12332.42,0.00170492,,,,,,,,,,,,,,,
12404.12,0.005813944,,,,,,,,,,,,,,,
12433.29,0.002351638,,,,,,,,,,,,,,,
12435.68,0.000192226,,,,,,,,,,,,,,,
12501.71,0.005309722,,,,,,,,,,,,,,,
12503.1,0.000111185,,,,,,,,,,,,,,,
12535.82,0.002616951,,,,,,,,,,,,,,,
12579.4,0.003476438,,,,,,,,,,,,,,,
12612.97,0.002668649,,,,,,,,,,,,,,,
12615.41,0.000193452,,,,,,,,,,,,,,,
12795.09,0.014242898,,,,,,,,,,,,,,,
12665.55,-0.010124196,,,,,,,,,,,,,,,
12683.15,0.001389596,,,,,,,,,,,,,,,
12684.95,0.000141921,,,,,,,,,,,,,,,
12695.16,0.000804891,,,,,,,,,,,,,,,
12636.03,-0.004657681,,,,,,,,,,,,,,,
12631.91,-0.000326052,,,,,,,,,,,,,,,
12672.6,0.003221207,,,,,,,,,,,,,,,
12682.59,0.000788315,,,,,,,,,,,,,,,
12656.6,-0.002049266,,,,,,,,,,,,,,,
12774.01,0.009276583,,,,,,,,,,,,,,,
12744.71,-0.00229372,,,,,,,,,,,,,,,
12747.42,0.000212637,,,,,,,,,,,,,,,
12783.4,0.002822532,,,,,,,,,,,,,,,
12661.94,-0.009501385,,,,,,,,,,,,,,,
12652.5,-0.000745541,,,,,,,,,,,,,,,
12618.32,-0.002701442,,,,,,,,,,,,,,,
12600.08,-0.001445517,,,,,,,,,,,,,,,
12600.11,2.38094E-06,,,,,,,,,,,,,,,
12653.2,0.004213455,,,,,,,,,,,,,,,
12599.69,-0.00422897,,,,,,,,,,,,,,,
12636.99,0.00296039,,,,,,,,,,,,,,,
12606.56,-0.00240801,,,,,,,,,,,,,,,
12612.82,0.000496567,,,,,,,,,,,,,,,
12662.48,0.003937264,,,,,,,,,,,,,,,
12682.12,0.001551039,,,,,,,,,,,,,,,
12721.26,0.003086235,,,,,,,,,,,,,,,
12723.78,0.000198094,,,,,,,,,,,,,,,
12733.71,0.000780428,,,,,,,,,,,,,,,
12766.3,0.002559348,,,,,,,,,,,,,,,
12725.03,-0.00323273,,,,,,,,,,,,,,,
12650.79,-0.005834171,,,,,,,,,,,,,,,
12766.66,0.009159112,,,,,,,,,,,,,,,
12723.87,-0.003351699,,,,,,,,,,,,,,,
12703.8,-0.00157735,,,,,,,,,,,,,,,
12792.53,0.006984524,,,,,,,,,,,,,,,
12794.92,0.000186828,,,,,,,,,,,,,,,
12932.86,0.010780841,,,,,,,,,,,,,,,
13309.13,0.029094106,,,,,,,,,,,,,,,
13293.27,-0.001191663,,,,,,,,,,,,,,,
13263.58,-0.002233461,,,,,,,,,,,,,,,
13244.24,-0.001458128,,,,,,,,,,,,,,,
13246.04,0.000135908,,,,,,,,,,,,,,,
13255.96,0.000748903,,,,,,,,,,,,,,,
13259.86,0.000294207,,,,,,,,,,,,,,,
13267.57,0.000581454,,,,,,,,,,,,,,,
13293.35,0.001943084,,,,,,,,,,,,,,,
13300.1,0.000507773,,,,,,,,,,,,,,,
13284.99,-0.001136082,,,,,,,,,,,,,,,
13280.17,-0.000362815,,,,,,,,,,,,,,,
13300.72,0.00154742,,,,,,,,,,,,,,,
13306.92,0.00046614,,,,,,,,,,,,,,,
13435.24,0.009643103,,,,,,,,,,,,,,,
13444.22,0.000668391,,,,,,,,,,,,,,,
13315.18,-0.009598177,,,,,,,,,,,,,,,
13353.25,0.002859143,,,,,,,,,,,,,,,
13475.01,0.009118379,,,,,,,,,,,,,,,
13534.2,0.004392576,,,,,,,,,,,,,,,
13573.72,0.00292001,,,,,,,,,,,,,,,
13653.1,0.005848065,,,,,,,,,,,,,,,
13733.93,0.005920267,,,,,,,,,,,,,,,
13726.01,-0.000576674,,,,,,,,,,,,,,,
13719.91,-0.000444412,,,,,,,,,,,,,,,
13757.88,0.002767511,,,,,,,,,,,,,,,
13865.39,0.007814431,,,,,,,,,,,,,,,
13959.67,0.006799664,,,,,,,,,,,,,,,
13921.21,-0.002755079,,,,,,,,,,,,,,,
13880.15,-0.002949456,,,,,,,,,,,,,,,
13896.05,0.001145521,,,,,,,,,,,,,,,
13899.92,0.000278496,,,,,,,,,,,,,,,
13939.3,0.00283311,,,,,,,,,,,,,,,
13849.93,-0.006411369,,,,,,,,,,,,,,,
13907.91,0.004186303,,,,,,,,,,,,,,,
13948.07,0.002887565,,,,,,,,,,,,,,,
13997.33,0.003531671,,,,,,,,,,,,,,,
14092.57,0.006804155,,,,,,,,,,,,,,,
14155.06,0.004434252,,,,,,,,,,,,,,,
14166.34,0.000796888,,,,,,,,,,,,,,,
14110,-0.003977033,,,,,,,,,,,,,,,
14182.34,0.00512686,,,,,,,,,,,,,,,
14210.21,0.00196512,,,,,,,,,,,,,,,
14179.34,-0.002172382,,,,,,,,,,,,,,,
14108.95,-0.004964265,,,,,,,,,,,,,,,
14183.2,0.005262617,,,,,,,,,,,,,,,
14069.57,-0.008011591,,,,,,,,,,,,,,,
14108.21,0.002746353,,,,,,,,,,,,,,,
14111.75,0.000250918,,,,,,,,,,,,,,,
14199.33,0.006206176,,,,,,,,,,,,,,,
14120.96,-0.005519275,,,,,,,,,,,,,,,
14225.1,0.007374853,,,,,,,,,,,,,,,
14214.53,-0.000743053,,,,,,,,,,,,,,,
14209.38,-0.000362305,,,,,,,,,,,,,,,
14307.19,0.006883481,,,,,,,,,,,,,,,
14235.65,-0.005000283,,,,,,,,,,,,,,,
14309.42,0.005182061,,,,,,,,,,,,,,,
14299.42,-0.00069884,,,,,,,,,,,,,,,
14281.42,-0.001258792,,,,,,,,,,,,,,,
14368.52,0.006098833,,,,,,,,,,,,,,,
14412.81,0.003082433,,,,,,,,,,,,,,,
14389.38,-0.001625637,,,,,,,,,,,,,,,
14315.16,-0.005157971,,,,,,,,,,,,,,,
14588.59,0.01910073,,,,,,,,,,,,,,,
14650.31,0.004230704,,,,,,,,,,,,,,,
14707.92,0.00393234,,,,,,,,,,,,,,,
14722.08,0.000962747,,,,,,,,,,,,,,,
14730.41,0.000565817,,,,,,,,,,,,,,,
14668.55,-0.004199476,,,,,,,,,,,,,,,
14716.14,0.003244356,,,,,,,,,,,,,,,
14733.04,0.001148399,,,,,,,,,,,,,,,
14725.42,-0.000517205,,,,,,,,,,,,,,,
14762.95,0.002548654,,,,,,,,,,,,,,,
14736.17,-0.001814001,,,,,,,,,,,,,,,
14713.74,-0.001522105,,,,,,,,,,,,,,,
14680.74,-0.002242802,,,,,,,,,,,,,,,
14710.58,0.002032595,,,,,,,,,,,,,,,
14774.98,0.004377802,,,,,,,,,,,,,,,
14809.3,0.002322846,,,,,,,,,,,,,,,
14856.34,0.003176382,,,,,,,,,,,,,,,
14739.66,-0.007853886,,,,,,,,,,,,,,,
14721.05,-0.00126258,,,,,,,,,,,,,,,
14759.59,0.00261802,,,,,,,,,,,,,,,
14929.75,0.011528776,,,,,,,,,,,,,,,
14826.73,-0.006900316,,,,,,,,,,,,,,,
14822.12,-0.000310925,,,,,,,,,,,,,,,
14796.97,-0.001696788,,,,,,,,,,,,,,,
14826.8,0.002015953,,,,,,,,,,,,,,,
14903.18,0.005151482,,,,,,,,,,,,,,,
14911.16,0.000535456,,,,,,,,,,,,,,,
14984.93,0.004947301,,,,,,,,,,,,,,,
14982.95,-0.000132133,,,,,,,,,,,,,,,
14889.79,-0.006217734,,,,,,,,,,,,,,,
14827.22,-0.004202208,,,,,,,,,,,,,,,
14939.57,0.00757728,,,,,,,,,,,,,,,
14920.58,-0.001271121,,,,,,,,,,,,,,,
15082.41,0.010846093,,,,,,,,,,,,,,,
14986.05,-0.006388899,,,,,,,,,,,,,,,
14994.04,0.000533163,,,,,,,,,,,,,,,
15058.87,0.004323718,,,,,,,,,,,,,,,
15114.36,0.003684871,,,,,,,,,,,,,,,
15207.75,0.006178892,,,,,,,,,,,,,,,
15200.26,-0.000492512,,,,,,,,,,,,,,,
15240.33,0.002636139,,,,,,,,,,,,,,,
15177.2,-0.004142299,,,,,,,,,,,,,,,
15141.84,-0.002329811,,,,,,,,,,,,,,,
15039.42,-0.006764039,,,,,,,,,,,,,,,
14976.94,-0.004154416,,,,,,,,,,,,,,,
14986.64,0.000647662,,,,,,,,,,,,,,,
15087.26,0.00671398,,,,,,,,,,,,,,,
15073.91,-0.000884853,,,,,,,,,,,,,,,
15139.87,0.004375772,,,,,,,,,,,,,,,
15192.43,0.003471628,,,,,,,,,,,,,,,
15274.54,0.005404665,,,,,,,,,,,,,,,
15311.92,0.00244721,,,,,,,,,,,,,,,
15342.98,0.002028485,,,,,,,,,,,,,,,
15339.68,-0.000215082,,,,,,,,,,,,,,,
15398.21,0.003815595,,,,,,,,,,,,,,,
15542.28,0.009356282,,,,,,,,,,,,,,,
15575.2,0.002118093,,,,,,,,,,,,,,,
15605.9,0.001971082,,,,,,,,,,,,,,,
15617.82,0.000763814,,,,,,,,,,,,,,,
15814.55,0.012596508,,,,,,,,,,,,,,,
15858.79,0.002797424,,,,,,,,,,,,,,,
15885.79,0.001702526,,,,,,,,,,,,,,,
15976.1,0.005684955,,,,,,,,,,,,,,,
15921.81,-0.003398201,,,,,,,,,,,,,,,
16069.43,0.009271559,,,,,,,,,,,,,,,
15984.09,-0.005310705,,,,,,,,,,,,,,,
16019.29,0.00220219,,,,,,,,,,,,,,,
16094.01,0.004664377,,,,,,,,,,,,,,,
16025.47,-0.004258727,,,,,,,,,,,,,,,
16014.01,-0.000715112,,,,,,,,,,,,,,,
16023.73,0.000606969,,,,,,,,,,,,,,,
16116.47,0.005787666,,,,,,,,,,,,,,,
16149.25,0.002033944,,,,,,,,,,,,,,,
16192.49,0.002677524,,,,,,,,,,,,,,,
16266.71,0.004583606,,,,,,,,,,,,,,,
16232.94,-0.002076019,,,,,,,,,,,,,,,
16080.96,-0.009362445,,,,,,,,,,,,,,,
16043.69,-0.002317648,,,,,,,,,,,,,,,
16117.57,0.004604926,,,,,,,,,,,,,,,
16154.9,0.002316106,,,,,,,,,,,,,,,
16015.06,-0.008656197,,,,,,,,,,,,,,,
16097.88,0.005171382,,,,,,,,,,,,,,,
15990.65,-0.006661126,,,,,,,,,,,,,,,
16026.13,0.002218797,,,,,,,,,,,,,,,
16141.07,0.007172037,,,,,,,,,,,,,,,
16110.84,-0.001872862,,,,,,,,,,,,,,,
16140.14,0.001818651,,,,,,,,,,,,,,,
16133.2,-0.000429984,,,,,,,,,,,,,,,
16333.46,0.012412913,,,,,,,,,,,,,,,
16351.69,0.001116114,,,,,,,,,,,,,,,
16580.8,0.014011396,,,,,,,,,,,,,,,
16563.21,-0.001060866,,,,,,,,,,,,,,,
16468.3,-0.005730169,,,,,,,,,,,,,,,
16477.98,0.000587796,,,,,,,,,,,,,,,
16554.43,0.004639525,,,,,,,,,,,,,,,
16595.98,0.002509902,,,,,,,,,,,,,,,
16701.98,0.006387089,,,,,,,,,,,,,,,
16687.19,-0.000885524,,,,,,,,,,,,,,,
16737.45,0.003011891,,,,,,,,,,,,,,,
16934.82,0.011792119,,,,,,,,,,,,,,,
16826.06,-0.006422271,,,,,,,,,,,,,,,
16899.28,0.004351583,,,,,,,,,,,,,,,
16976.55,0.004572384,,,,,,,,,,,,,,,
16983.2,0.000391717,,,,,,,,,,,,,,,
16984.65,8.53785E-05,,,,,,,,,,,,,,,
16985.81,6.8297E-05,,,,,,,,,,,,,,,
16963.33,-0.001323458,,,,,,,,,,,,,,,
16976.43,0.000772254,,,,,,,,,,,,,,,
17060.05,0.004925653,,,,,,,,,,,,,,,
17118,0.003396825,,,,,,,,,,,,,,,
17023.91,-0.005496553,,,,,,,,,,,,,,,
17044.67,0.001219461,,,,,,,,,,,,,,,
17105.65,0.003577658,,,,,,,,,,,,,,,
17204.65,0.005787561,,,,,,,,,,,,,,,
17442.23,0.013809057,,,,,,,,,,,,,,,
17501.92,0.003422154,,,,,,,,,,,,,,,
17631.05,0.007378048,,,,,,,,,,,,,,,
17603,-0.001590943,,,,,,,,,,,,,,,
17764.75,0.009188775,,,,,,,,,,,,,,,
17919.62,0.008717826,,,,,,,,,,,,,,,
17961.11,0.002315339,,,,,,,,,,,,,,,
18166.11,0.011413548,,,,,,,,,,,,,,,
18144.85,-0.001170311,,,,,,,,,,,,,,,
18217.21,0.003987908,,,,,,,,,,,,,,,
18264.16,0.002577233,,,,,,,,,,,,,,,
18113.52,-0.008247847,,,,,,,,,,,,,,,
18076.27,-0.002056475,,,,,,,,,,,,,,,
18213.9,0.00761385,,,,,,,,,,,,,,,
18305.69,0.005039558,,,,,,,,,,,,,,,
18099.21,-0.011279553,,,,,,,,,,,,,,,
17825.09,-0.015145412,,,,,,,,,,,,,,,
17817.24,-0.00044039,,,,,,,,,,,,,,,
17858.94,0.00234043,,,,,,,,,,,,,,,
17499.79,-0.020110376,,,,,,,,,,,,,,,
16710.27,-0.04511597,,,,,,,,,,,,,,,
17061.28,0.021005645,,,,,,,,,,,,,,,
17071.14,0.000577917,,,,,,,,,,,,,,,
16312.66,-0.044430542,,,,,,,,,,,,,,,
