10735.26,-0.006880895
10764.35,0.002709762
10717.31,-0.004369981
10768.37,0.004764255
10865.58,0.009027364
10853.19,-0.001140298
10852.29,-8.29249E-05
10852.79,4.60732E-05
10758.94,-0.008647546
10812.65,0.004992127
10808.49,-0.000384735
10902.8,0.008725548
10926.95,0.002215027
10930.82,0.00035417
10912.6,-0.001666847
10975.13,0.005730073
10965.56,-0.000871971
11048.68,0.007580096
11004.26,-0.00402039
11008.42,0.000378035
10966.24,-0.003831613
10973.3,0.000643794
10973.06,-2.18713E-05
10985.01,0.001089031
10907.85,-0.007024117
10885.37,-0.002060901
10827.76,-0.005292425
10886.81,0.005453575
10822.47,-0.005909904
10795.06,-0.002532694
10816.05,0.001944408
10891.74,0.006997934
10921.46,0.002728673
10965.57,0.004038837
10920.84,-0.004079131
10639.02,-0.025805707
10784.56,0.013679831
10661.62,-0.011399631
10682.71,0.001978123
10797.89,0.010781908
10762,-0.003323798
10742.28,-0.001832373
10744.06,0.0001657
10860.48,0.010835755
10940.14,0.007334851
10855.47,-0.007739389
10760.75,-0.008725555
10839.1,0.007281091
10935.88,0.008928786
10850.87,-0.007773494
10940.16,0.008228833
10923.49,-0.001523744
10899.8,-0.002168721
10959.21,0.005450559
10969.48,0.000937111
10908.19,-0.00558732
10952.67,0.00407767
10834.23,-0.010813802
10863.18,0.002672087
10833.95,-0.002690741
10868.58,0.003196433
10838.73,-0.002746449
10858.82,0.001853538
10901.72,0.003950706
10978.55,0.007047512
11001.24,0.002066757
11097.77,0.008774465
11008.84,-0.008013322
11029.73,0.001897566
10970.68,-0.005353712
10963.59,-0.000646268
10949.98,-0.001241382
10847.8,-0.009331524
10770.52,-0.007124025
10717.68,-0.004905984
10710.81,-0.000640997
10930.94,0.020552134
10941.83,0.000996255
11136.36,0.017778562
11152.31,0.001432245
11189.27,0.003314112
11122.65,-0.005953918
11125.83,0.000285903
11169.52,0.003926898
11233.84,0.005758529
11210.11,-0.002112368
11293.54,0.007442389
11366.86,0.006492207
11413.03,0.004061808
11445.82,0.002873032
11409.02,-0.003215148
11403.27,-0.000503987
11338.17,-0.005708889
11316.76,-0.001888312
11317.99,0.000108688
11328.77,0.000952466
11341.19,0.001096324
11556.99,0.019027986
11564.25,0.000628191
11649.06,0.007333809
11644.03,-0.000431794
11750.59,0.009151471
11643.28,-0.009132307
11670.23,0.00231464
11636.84,-0.002861126
11690.87,0.004643013
11759.15,0.005840455
11756.09,-0.000260223
11705.74,-0.004282887
11716.18,0.00089187
11734.05,0.001525241
11659.51,-0.006352453
11652.73,-0.0005815
11591.06,-0.005292322
11696.2,0.009070784
11743.02,0.00400301
11725.54,-0.001488544
11750.41,0.002121011
11736.85,-0.001154002
11799.75,0.005359189
11855.23,0.004701795
11798.04,-0.004824031
11800.29,0.00019071
11805.7,0.000458463
11821.65,0.001351042
11799.48,-0.001875373
11812.47,0.001100896
11822.4,0.000840637
11886.97,0.005461666
12031.24,0.012136819
12035.01,0.000313351
12074.65,0.003293724
12006.18,-0.005670558
11915.55,-0.007548612
11982.89,0.005651439
11914.31,-0.00572316
12013.75,0.008346266
12014.38,5.24399E-05
12077.18,0.00522707
12057.34,-0.001642768
12131.92,0.006185444
12222.66,0.007479443
12311.51,0.007269285
12367.83,0.004574581
12424.48,0.004580432
12443.98,0.001569482
12520.24,0.006128264
12607.89,0.007000665
12612.93,0.00039975
12609,-0.000311585
12646.83,0.003000238
12674.53,0.002190272
12649.19,-0.001999285
12847.24,0.015657129
12742.78,-0.008130929
12746.82,0.000317042
12718.3,-0.002237421
12720.43,0.000167475
12668.85,-0.004054894
12625.01,-0.003460456
12641.22,0.001283959
12660.5,0.001525169
12628.81,-0.002503061
12701.23,0.005734507
12705.91,0.000368468
12740.57,0.002727864
12723.88,-0.001309988
12537.23,-0.014669268
12593.15,0.004460315
12598.65,0.000436745
12582.03,-0.001319189
12559.22,-0.001812903
12664.43,0.008377113
12665.02,4.65872E-05
12677.31,0.000970389
12641.5,-0.002824732
12630.26,-0.000889135
12680.45,0.00397379
12627.85,-0.004148118
12660.54,0.002588723
12673.87,0.001052878
12689.43,0.001227723
12680.91,-0.000671425
12584.97,-0.007565703
12517.33,-0.005374665
12649.64,0.010570146
12624.21,-0.002010334
12600.8,-0.001854373
12758.98,0.012553171
12772.2,0.001036133
12911.08,0.010873616
13092.02,0.014014319
13079.58,-0.000950197
13089.29,0.000742379
13083.3,-0.000457626
13073.83,-0.000723824
13116.83,0.003289013
13100.47,-0.001247253
13049.62,-0.00388154
13128.78,0.006066077
13204.74,0.005785762
13244.15,0.002984534
13211.34,-0.00247732
13183.64,-0.002096684
13207.19,0.001786305
13228.73,0.00163093
13243.87,0.001144479
12943.62,-0.022670866
12959.76,0.001246946
13060.64,0.007784095
13139.5,0.006037989
13150.11,0.000807489
13173.38,0.001769567
13265.06,0.00695949
13248.4,-0.001255931
13236.04,-0.000932943
13242.51,0.000488817
13307.48,0.00490617
13430.08,0.009212864
13395.28,-0.002591198
13323.39,-0.005366816
13364.92,0.003117075
13375.08,0.000760199
13261.05,-0.008525556
13195.58,-0.004937015
13274.93,0.006013377
13315.37,0.003046344
13339.21,0.001790412
13296.25,-0.003220581
13459.08,0.01224631
13370.43,-0.006586631
13320.77,-0.003714166
13279.78,-0.003077149
13304.88,0.001890092
13289.3,-0.001170999
13215.78,-0.00553227
13340,0.00939937
13218.35,-0.00911919
13277.17,0.004449875
13280.01,0.000213901
13339.12,0.004451051
13232.27,-0.008010274
13297.19,0.004906188
13343.14,0.003455617
13377.27,0.002557869
13462.77,0.006391439
13513.24,0.003748857
13598.12,0.006281247
13637.13,0.002868779
13588.47,-0.003568199
13697.83,0.008048
13594.37,-0.007553021
13609.28,0.001096778
13630.64,0.001569517
13784.12,0.011259926
14046.6,0.019042202
14132.07,0.006084746
14139.29,0.000510895
14189.82,0.00357373
14190.11,2.04372E-05
14270.28,0.00564971
14260.89,-0.000658011
14324.52,0.004461853
14413.23,0.006192878
14411.31,-0.000133211
14368.83,-0.002947685
14162.32,-0.014372082
14260.29,0.006917652
14401.8,0.009923361
14408.83,0.000488133
14438.67,0.002070952
14257.41,-0.012553788
14217.59,-0.002792934
14250.03,0.002281681
14416.59,0.011688396
14352.99,-0.004411584
14330.21,-0.001587126
14347.63,0.001215614
14411.86,0.004476698
14471.4,0.00413132
14515.5,0.00304739
14518.39,0.000199098
14542.77,0.00167925
14470.3,-0.004983232
14465.61,-0.000324112
14517.7,0.003600954
14525.9,0.000564828
14653.86,0.008809093
14719.53,0.004481413
14712.69,-0.000464689
14719.42,0.000457428
14812.1,0.006296444
14881.67,0.004696836
14910.71,0.001951394
14878.97,-0.002128671
14833.79,-0.003036501
14846.19,0.000835929
14768.59,-0.00522693
14802.67,0.0023076
14851.27,0.003283191
14864.26,0.000874673
14903.64,0.002649308
14924.12,0.001374161
14973,0.003275235
14966.85,-0.000410739
15085.53,0.007929524
15033.95,-0.003419171
15018.8,-0.001007719
15059.02,0.002677977
15084.62,0.001699978
15087.1,0.000164406
15097.47,0.000687342
15118.39,0.001385663
15077.14,-0.002728465
15114.21,0.002458689
15040.83,-0.004855034
15155.67,0.007635217
15134.7,-0.001383641
15333.57,0.013140003
15236.62,-0.006322728
15293.91,0.00376002
15375.08,0.005307341
15420.29,0.002940473
15429.89,0.000622556
15435.28,0.000349322
15475.7,0.002618676
15564.61,0.005745136
15602.77,0.002451716
15660.01,0.003668579
15674.58,0.000930395
15568.3,-0.006780405
15562.35,-0.000382187
15580.5,0.001166276
15591.9,0.000731684
15437.66,-0.009892316
15577.48,0.009057072
15526.86,-0.003249563
15615.35,0.005699156
15781.42,0.010635048
15768.31,-0.000830724
15771.84,0.000223867
15789.55,0.001122887
15969.07,0.011369545
15890.78,-0.004902602
16189.46,0.018795805
16086.87,-0.006336839
16148.09,0.003805588
16061.6,-0.005356051
16095.91,0.002136151
16201.43,0.006555703
16358.32,0.009683713
16382.77,0.001494652
16491.26,0.006622201
16580.75,0.005426511
16514.56,-0.003991979
16635.85,0.007344428
16792.69,0.009427832
16770.32,-0.001332127
16810.59,0.002401266
16835.94,0.001507978
16855.74,0.001176056
16846.93,-0.000522671
16884.56,0.002233641
16922.51,0.002247616
16839.76,-0.004889937
16924.1,0.005008385
16974.01,0.002949049
17007.39,0.001966536
17327.73,0.018835342
17392.69,0.003748904
17505.25,0.006471684
17513.9,0.000494137
17748.65,0.013403639
17950.99,0.011400304
17886.54,-0.003590331
18220.29,0.018659282
18069.44,-0.008279232
18071.65,0.000122306
18187.01,0.006383479
18137.77,-0.002707427
18123.18,-0.000804399
18225.92,0.005668983
18282.6,0.003109857
18085.88,-0.010759958
17904.45,-0.010031583
18140.44,0.013180522
18189.44,0.002701147
17638.45,-0.030291752
16826.24,-0.046047697
17404.99,0.034395682
17389.05,-0.000915829
16546.83,-0.048433928
16825.89,0.016864862
17185.07,0.021346865
17221.74,0.002133829
17420.58,0.011545872
17755.18,0.019207168
17710.37,-0.002523771
17663.89,-0.002624451
17519.05,-0.008199779
17669.87,0.008608914
17912.24,0.01371657
18161.08,0.013892177
17991.08,-0.009360677
17778.18,-0.011833642
17415.52,-0.020399163
17320.26,-0.005469834
17589.36,0.015536718
17542.3,-0.002675481
17428.5,-0.006487177
17519.06,0.005196087
17874.61,0.020295039
17649.78,-0.012578177
17442.21,-0.011760487
17233.91,-0.011942294
17267.29,0.001936879
17346.59,0.004592498
17171.93,-0.010068838
17301.04,0.007518666
17222.93,-0.004514757
16663.58,-0.032477052
16438.92,-0.013482097
16988,0.033401221
16636.47,-0.020692842
16606.83,-0.001781628
16852.32,0.014782472
16518.4,-0.019814483
16736.22,0.013186507
16882.24,0.00872479
17101.85,0.013008345
16635.33,-0.02727892
16594.68,-0.002443594
16980.57,0.023253838
16795.37,-0.010906583
17069.21,0.016304493
16946.13,-0.007210644
17122.48,0.010406506
17302.36,0.010505488
17489.43,0.01081182
17438.4,-0.002917762
17220.54,-0.012493119
17261.3,0.002366941
16890.32,-0.021492008
17090.12,0.011829261
17362.02,0.015909777
17327.2,-0.002005527
17176.16,-0.008716931
17179.92,0.000218908
17138.44,-0.002414447
17182.79,0.00258775
17460.59,0.01616734
17590.59,0.007445338
17607.42,0.000956762
17797.7,0.010806808
17909.75,0.006295757
17957.79,0.002682338
18001.15,0.002414551
17829.31,-0.009546057
17841.49,0.000683145
17836.55,-0.000276883
17952.86,0.00652088
18266.62,0.017476881
18074.85,-0.010498384
18179.39,0.005783727
18170.55,-0.000486265
18140.96,-0.001628459
17889.93,-0.013837746
18073.03,0.010234808
17891.05,-0.010069147
18066.08,0.009783104
18247.05,0.010017115
18282.65,0.001951
18586.91,0.016642008
18539.03,-0.002576006
18560.57,0.001161873
18598.83,0.002061359
18649,0.002697482
18446.83,-0.010840796
18428.29,-0.001005051
18295.37,-0.007212823
18229.74,-0.003587246
17902.03,-0.017976669
17976.46,0.004157629
17847.48,-0.007174939
17844.62,-0.000160247
17567.21,-0.015545862
17599.26,0.001824422
17482.36,-0.006642325
17562.05,0.004558309
17567.435,0.000306627
17645.1,0.004420964
17475.8,-0.009594732
17613.03,0.007852573
17707.36,0.005355694
17980.59,0.015430307
18093.37,0.006272319
17930.72,-0.008989481
18162.15,0.012906899
18277.45,0.006348367
18290.52,0.000715089
18392.41,0.005570645
18483.03,0.004927032
18361.35,-0.006583336
18345.94,-0.000839263
18344.9,-5.66883E-05
18465.47,0.006572399
18580.12,0.006208886
18618.4,0.002060267
18551.68,-0.003583552
18259.92,-0.015726878
18357.88,0.005364755
18386.35,0.001550833
18452.93,0.003621165
18491.83,0.002108066
18503.84,0.000649476
18616.5,0.006088466
18575.36,-0.002209868
18525.85,-0.002665359
18354.7,-0.009238443
18312.28,-0.002311125
18386.4,0.004047557
18230.48,-0.008480181
18588.47,0.019636894
18725.6,0.007377154
18770.15,0.002379096
18848.91,0.004196024
18801.16,-0.002533303
18761.85,-0.002090828
18883.11,0.006463115
19081.11,0.010485561
19075.41,-0.000298725
19133.88,0.003065203
19026.1,-0.00563294
19034.86,0.00046042
19131.57,0.005080678
19023.33,-0.005657664
19098.16,0.003933591
19030.02,-0.003567883
19018.19,-0.000621649
19248.22,0.012095262
19361.6,0.005890415
19485.87,0.006418375
19504.91,0.000977118
19341.71,-0.008367124
19562.79,0.01143022
19623.04,0.003079827
19803.59,0.009200919
19881.83,0.003950799
19730.39,-0.007617005
19730.42,1.5205E-06
19641.72,-0.004495596
19748.18,0.005420096
19791,0.002168301
annulized return,0.258734305
annulized std,0.136228773
Sharpe Ratio,1.789154364
